MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
50,3,78.0,713,1,0,3,3,0,4,0,12,1,2,0,0,5,5,59,8,1,1,8,8,2,119,3,4,1,4,4,4,2,460,6,0,262,191,2,4,1,1,144,120,0,414,0,0,1,1,3,1,3,5,6,0,0,2,44,3,1,59,5,5,2,0,0,0,0,0,0,0,2,0,0,6,1,8,4
40,3,0.0,1038,1,0,3,2,0,4,2,4,2,2,0,2,7,6,80,29,5,6,9,10,3,0,2,4,2,3,4,2,3,1258,6,0,20,478,1,4,1,5,467,3,0,414,2,0,0,1,0,1,2,2,6,1,5,2,65,1,2,245,5,5,2,172,0,0,0,0,0,0,0,0,0,3,4,8,4
20,3,0.0,431,1,0,0,3,0,4,0,14,4,2,0,2,6,7,69,18,3,1,3,3,3,0,3,4,1,4,4,4,6,0,6,0,723,555,1,2,1,5,542,0,0,390,0,0,2,0,3,1,2,5,6,1,3,2,54,2,2,151,5,5,2,0,0,0,0,0,0,0,0,0,0,7,3,8,4
20,3,0.0,886,1,0,0,3,0,1,0,19,2,2,0,2,5,6,66,15,3,1,6,10,2,68,3,4,1,4,4,4,2,560,4,72,0,224,1,4,1,5,189,0,0,79,1,0,1,0,3,1,3,3,6,0,0,2,51,3,1,43,5,5,2,108,0,0,0,0,0,0,3,0,0,10,0,8,4
80,3,124.0,733,1,0,0,3,0,0,0,7,2,2,0,7,6,7,60,56,1,1,9,10,2,44,3,4,1,4,4,1,1,719,6,0,181,288,1,2,1,5,479,0,0,312,1,0,1,0,2,1,0,3,6,1,3,3,45,2,1,58,5,5,2,0,0,0,0,30,0,0,1,0,0,4,2,8,4
50,3,53.0,109,1,0,3,3,0,0,0,6,2,2,0,0,5,6,14,53,1,1,13,15,3,0,3,4,2,4,4,4,6,0,6,0,413,67,1,0,1,5,29,93,0,252,0,0,2,0,3,1,3,6,6,1,3,6,71,3,2,223,5,5,2,156,0,25,0,0,0,0,0,0,0,10,1,8,4
90,3,95.0,714,1,0,3,3,0,0,0,12,1,2,2,5,5,5,49,0,1,4,0,0,4,282,3,4,1,4,4,4,5,220,6,0,439,220,1,2,1,1,184,303,0,627,0,0,2,0,4,2,3,8,6,0,0,6,34,3,2,101,5,2,2,0,0,0,0,0,0,0,0,0,0,6,1,8,4
60,3,0.0,852,1,0,0,3,0,1,0,14,2,2,0,5,6,6,73,22,1,1,6,10,3,0,3,4,1,4,2,4,2,593,6,0,59,99,1,4,1,5,58,124,0,339,0,1,1,1,3,1,3,4,6,1,5,2,58,3,2,179,5,5,2,184,97,0,0,0,0,0,0,0,0,11,3,8,4
80,3,0.0,1008,1,0,0,3,0,1,0,14,2,2,0,7,6,5,68,26,1,1,6,6,2,223,3,4,1,3,4,1,1,528,6,0,645,629,1,1,1,5,662,0,0,541,1,0,1,1,3,1,3,5,6,1,3,2,53,2,2,166,5,5,2,0,0,0,0,0,0,0,0,0,0,5,3,8,4
60,3,75.0,475,1,0,3,3,0,4,0,5,2,2,0,5,8,5,103,52,1,1,12,13,0,332,2,4,2,3,4,4,3,804,6,0,201,360,1,0,1,5,333,265,0,682,1,0,2,1,3,1,2,5,6,1,3,2,88,2,2,241,5,5,2,0,161,0,0,0,0,0,0,0,0,2,2,8,4
50,0,60.0,227,1,0,3,3,0,4,0,9,2,2,0,0,4,4,24,0,1,1,8,8,3,0,3,2,1,4,4,4,6,0,6,0,432,83,1,4,1,1,46,31,0,180,0,0,1,0,2,1,3,4,6,0,0,6,66,2,2,205,5,5,2,5,0,63,0,0,0,0,0,0,0,3,4,0,0
20,3,67.0,518,1,0,0,3,0,4,0,5,2,2,0,2,7,5,103,52,1,1,12,13,2,65,2,4,2,3,4,4,3,788,6,0,490,590,1,0,1,5,589,0,0,445,1,0,2,0,3,1,2,4,6,0,0,2,88,2,2,218,5,5,2,0,59,0,0,0,0,0,0,0,0,2,3,8,4
20,3,50.0,281,1,0,0,3,0,1,0,23,2,2,0,2,7,5,91,40,3,1,6,6,2,26,3,4,1,3,4,4,1,1053,6,0,151,468,1,4,1,5,472,0,0,300,1,0,2,0,2,1,3,4,6,1,5,2,76,1,2,170,3,3,2,0,46,0,0,6,0,0,0,0,0,6,0,8,4
20,3,61.0,378,1,0,0,3,0,4,0,5,2,2,0,2,5,7,78,58,1,1,6,6,3,0,3,4,1,3,4,3,4,532,5,25,226,300,1,4,1,5,266,0,0,125,0,0,2,0,3,1,2,3,6,0,0,6,63,3,2,170,5,5,2,0,0,0,0,66,0,0,0,0,0,8,3,8,4
90,3,94.0,466,1,0,3,2,0,0,0,11,2,2,2,5,6,5,72,21,4,1,8,15,3,0,3,4,1,4,4,1,6,0,6,0,552,209,1,4,1,5,172,269,0,587,0,0,2,2,4,2,3,6,6,0,0,0,128,0,0,0,0,0,2,67,0,0,0,0,0,0,0,0,0,3,4,8,4
50,3,50.0,501,1,0,3,3,0,4,0,18,1,2,0,0,6,7,23,40,1,1,13,15,3,0,3,4,2,4,4,4,6,0,6,0,503,146,1,0,1,5,647,175,0,785,0,0,2,0,4,1,2,8,3,1,3,6,55,3,1,70,5,5,2,175,0,11,0,10,0,0,0,0,0,2,4,8,4
50,4,50.0,135,1,0,3,3,0,4,0,3,2,2,0,0,6,6,42,0,1,1,8,8,3,0,3,1,1,4,4,4,6,0,6,0,487,130,1,0,1,2,115,92,0,346,0,0,1,0,4,1,3,4,6,1,3,6,27,3,1,36,5,5,2,14,0,0,0,0,0,0,0,0,0,4,3,8,4
20,3,0.0,515,1,0,3,3,0,4,0,14,1,2,0,2,6,5,64,13,3,1,6,6,2,259,3,4,1,4,4,4,1,569,5,9,422,476,1,4,1,5,466,0,0,295,1,0,1,1,3,1,3,4,6,2,3,2,49,3,2,205,5,5,2,0,16,0,0,0,0,0,0,0,0,5,4,8,4
20,3,0.0,1057,1,0,0,2,0,4,1,4,2,2,0,2,5,5,65,14,1,1,13,14,1,293,3,2,1,4,4,1,5,812,6,0,508,613,1,1,1,5,595,0,0,452,0,1,2,0,4,1,3,5,6,0,0,2,50,3,2,95,5,5,0,97,153,0,0,0,0,0,0,0,0,5,0,8,4
120,3,40.0,121,1,0,0,3,0,4,0,22,2,2,4,2,8,5,101,50,1,1,5,5,3,0,2,4,2,3,4,4,3,1158,6,0,212,562,1,0,1,5,628,0,0,496,1,0,2,0,2,1,0,3,6,1,1,2,86,1,2,181,5,5,2,134,47,0,0,0,0,0,0,0,0,9,3,8,4
60,3,86.0,676,1,0,0,3,0,4,0,16,2,2,0,5,8,5,107,56,1,1,12,13,4,311,2,4,2,3,4,3,6,0,6,0,621,330,1,0,1,5,326,231,0,654,0,0,2,1,3,1,0,6,6,1,3,4,92,1,3,341,5,5,2,105,61,0,0,0,0,0,0,0,0,9,0,6,5
80,3,0.0,914,1,0,0,3,0,0,0,12,2,2,0,7,5,7,65,14,3,1,13,6,2,46,3,4,2,4,4,1,3,1014,6,0,66,375,1,4,1,5,352,0,0,197,1,0,1,0,3,1,3,4,6,1,3,2,50,2,2,170,5,5,2,143,0,0,0,0,0,0,0,0,0,3,4,8,4
160,4,21.0,6,1,0,3,3,0,4,0,2,2,2,3,5,5,7,73,22,1,1,5,5,2,176,3,4,1,4,4,4,1,231,6,0,249,53,1,4,1,5,25,130,0,281,0,0,2,1,3,1,3,4,6,0,0,6,58,3,1,30,5,5,2,113,0,0,0,0,0,0,0,0,0,1,3,8,4
70,4,60.0,159,1,0,3,3,0,0,0,17,2,2,0,5,5,4,6,15,1,1,13,14,3,0,3,4,4,4,4,4,6,0,6,0,590,272,1,4,0,5,491,304,0,774,0,0,2,0,4,2,3,9,3,0,0,2,71,2,1,125,5,5,2,0,188,0,0,0,0,0,0,0,0,11,3,8,4
60,3,78.0,557,1,0,3,3,0,4,0,14,2,2,0,5,7,5,77,26,1,1,6,6,3,0,3,4,2,3,4,4,3,194,6,0,401,164,1,4,1,5,119,220,0,500,0,0,2,1,4,1,3,6,6,1,5,2,62,2,2,205,5,5,2,0,18,0,0,57,0,0,2,0,0,2,0,8,4
20,3,60.0,296,1,0,3,3,0,4,0,7,2,2,0,2,5,7,56,40,3,1,14,10,3,0,3,4,1,4,4,4,5,167,6,0,431,185,1,4,1,5,139,0,0,50,1,0,1,0,2,1,3,3,6,0,0,6,43,3,2,236,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4
20,3,70.0,320,1,0,3,3,0,4,0,12,1,2,0,2,5,5,69,18,3,1,6,6,2,110,3,4,1,4,4,1,2,1016,6,0,9,306,1,2,1,5,274,0,0,131,1,0,1,1,3,1,3,3,6,0,0,2,54,2,1,43,5,5,2,219,0,0,0,0,0,0,2,0,0,10,0,8,4
20,3,80.0,356,1,0,3,3,0,4,0,12,2,2,0,2,5,6,64,13,3,1,8,8,2,93,3,2,1,4,4,3,1,776,6,0,213,354,1,2,1,5,333,0,0,180,1,0,2,0,3,1,3,4,6,0,0,2,49,2,2,202,5,5,2,118,10,43,0,0,0,0,3,0,0,11,2,8,4
180,4,35.0,52,1,0,3,3,0,4,0,7,2,2,4,6,6,5,106,56,1,1,12,13,2,43,3,4,2,3,4,2,3,547,6,0,0,31,1,2,1,5,291,0,0,143,1,0,2,0,2,1,3,3,6,0,0,3,91,1,2,202,5,5,2,0,32,0,0,0,0,0,0,0,0,5,0,6,5
60,3,313.0,1067,1,0,2,0,0,0,0,7,1,2,0,5,10,5,109,58,3,0,11,12,4,312,0,4,2,1,4,2,3,5644,6,0,301,720,1,0,1,5,752,286,0,860,2,0,2,1,3,1,0,10,6,3,3,2,94,1,2,440,5,5,2,135,191,0,0,0,1,3,0,0,0,0,2,6,5
20,3,75.0,227,1,0,3,3,0,4,0,12,2,2,0,2,5,7,60,44,3,1,3,3,3,0,3,4,1,4,4,4,4,340,5,132,0,429,1,0,1,5,416,0,0,249,1,0,1,1,3,1,2,4,6,0,0,2,45,2,1,54,5,5,2,138,0,0,0,0,0,0,1,0,0,4,4,8,4
60,3,0.0,643,1,0,0,3,0,1,0,8,2,2,0,5,7,5,100,49,1,1,12,13,3,219,2,4,2,3,4,4,3,694,6,0,167,259,1,0,1,5,244,294,0,663,0,0,2,1,3,1,2,7,6,1,5,2,85,1,2,173,5,5,2,0,0,0,0,0,0,0,0,0,0,4,3,8,4
70,3,0.0,227,1,0,0,0,0,4,0,6,2,2,0,5,6,7,45,0,1,1,13,14,3,0,3,4,1,4,4,4,2,547,6,0,127,124,1,1,1,5,67,170,0,393,0,0,1,0,3,1,2,5,6,2,3,2,30,3,1,12,5,5,1,0,0,0,0,52,0,0,0,0,0,10,3,8,4
60,3,92.0,554,1,0,3,3,0,4,0,15,2,2,0,5,8,5,95,44,3,1,12,13,2,238,2,4,2,3,4,4,3,740,6,0,270,386,1,0,1,5,386,390,0,801,1,0,2,1,4,1,2,6,6,1,5,2,80,2,3,386,5,5,2,196,65,0,0,0,0,0,0,0,0,11,0,8,4
20,3,73.0,355,1,0,3,3,0,4,0,21,2,2,0,2,7,5,106,55,1,1,12,13,2,149,2,4,2,3,4,1,6,0,6,0,743,608,1,0,1,5,606,0,0,469,0,0,2,0,3,1,2,5,6,0,0,2,91,2,3,379,5,5,2,131,47,0,0,0,0,0,0,0,0,3,0,8,4
160,4,32.0,45,1,0,3,3,0,4,0,7,2,2,4,5,7,5,105,54,1,1,12,13,4,71,2,4,2,3,4,4,6,0,6,0,582,258,1,0,1,5,221,166,0,529,0,0,2,0,3,1,2,5,0,0,0,6,90,3,2,90,5,5,2,0,28,0,0,0,0,0,0,0,0,3,0,8,4
20,3,108.0,865,1,0,0,3,0,0,0,16,2,2,0,2,9,5,107,57,3,1,12,13,4,199,2,4,2,1,4,4,3,1572,6,0,25,622,1,0,1,5,624,0,0,491,1,0,2,0,2,1,0,4,6,2,1,2,92,1,2,382,5,5,2,238,86,0,0,0,0,0,0,0,0,10,3,8,4
120,3,48.0,176,1,0,0,3,0,4,0,16,2,2,4,2,7,5,106,56,1,1,12,13,4,51,2,4,2,3,4,4,6,0,6,0,696,495,1,0,1,5,486,0,0,320,0,0,2,0,2,1,2,4,6,1,3,2,91,2,2,160,5,5,2,68,24,0,0,0,0,0,0,0,0,8,0,6,5
20,3,60.0,286,1,0,3,3,0,4,0,5,2,2,0,2,5,5,95,45,1,1,12,13,3,0,3,2,2,3,2,4,1,746,6,0,140,268,1,0,1,5,232,0,0,106,1,0,1,0,3,1,3,3,6,0,0,6,86,3,2,166,5,5,2,0,52,0,0,0,0,0,0,0,0,4,3,8,4
20,4,100.0,775,1,0,3,3,0,4,0,17,2,2,0,2,5,7,49,55,1,1,8,8,3,0,3,4,1,4,4,4,3,144,1,108,90,216,1,0,1,5,328,0,0,175,1,0,1,0,2,1,2,4,6,0,0,2,34,3,2,205,5,5,2,0,25,0,0,0,0,0,2,0,0,4,2,8,4
20,3,0.0,198,1,0,3,3,0,4,0,20,2,2,0,2,6,5,92,41,1,1,6,6,2,47,3,4,1,3,4,4,3,1200,6,0,24,453,1,2,1,5,446,0,0,276,1,0,2,0,3,1,2,4,6,0,0,2,77,2,2,178,5,5,2,53,39,0,0,0,0,0,2,0,0,5,2,8,4
20,3,100.0,1002,1,0,3,3,0,4,0,6,3,2,0,2,7,8,60,52,1,1,3,6,3,0,2,2,2,3,4,1,3,1406,6,0,321,677,1,4,1,5,700,0,0,618,1,0,2,0,3,1,0,5,6,2,5,2,45,1,2,233,5,5,2,0,158,62,0,0,0,0,0,0,0,4,4,8,4
20,3,68.0,379,1,0,3,3,0,4,0,5,2,2,0,2,7,5,106,57,1,1,12,13,2,41,2,4,2,3,4,4,3,925,6,0,215,450,1,0,1,5,434,0,0,266,1,0,2,0,3,1,2,4,6,0,0,2,91,2,2,188,5,5,2,170,82,0,0,0,0,0,0,0,0,0,1,6,5
60,3,0.0,493,1,0,0,3,0,4,0,15,2,2,0,5,8,5,91,40,1,1,13,14,2,214,2,4,2,1,4,4,3,482,6,0,579,535,1,0,1,5,524,396,0,835,0,0,2,1,4,1,2,7,6,1,1,2,76,2,2,339,3,3,2,257,0,0,0,0,0,0,0,0,0,5,1,8,4
60,3,108.0,943,1,0,0,3,0,0,0,15,2,2,0,5,9,5,100,49,1,1,12,13,2,107,2,4,2,3,4,4,6,0,6,0,704,509,1,0,1,5,508,361,0,808,0,0,2,1,4,1,2,8,6,1,5,4,85,1,3,353,5,5,2,269,20,0,0,0,0,0,0,0,0,4,4,8,4
20,3,60.0,298,1,0,3,3,0,4,0,7,2,2,0,2,4,6,55,4,3,1,13,14,3,0,3,4,1,4,4,4,5,732,6,0,120,234,1,0,1,5,196,0,0,84,1,0,1,0,3,1,3,3,6,1,5,6,42,3,1,36,5,5,2,0,25,0,0,0,0,0,0,0,0,9,1,8,4
60,3,85.0,678,1,0,3,3,0,4,0,12,2,2,0,5,6,5,70,19,1,1,6,6,3,0,3,4,1,2,4,3,1,500,4,56,94,237,1,4,1,5,306,310,0,708,0,0,2,1,4,1,3,7,6,2,3,2,55,3,2,240,5,5,2,178,0,0,0,0,0,0,0,0,0,5,2,8,4
20,3,61.0,575,1,0,0,3,0,4,0,5,2,2,0,2,8,5,109,58,1,1,12,13,4,177,2,4,2,1,4,2,6,0,6,0,744,611,1,0,1,5,615,0,0,478,1,0,2,0,3,1,0,6,6,1,3,2,94,2,3,394,5,5,2,101,30,0,0,0,0,0,0,0,0,0,3,8,4
120,1,47.0,71,1,2,3,3,0,0,0,21,2,2,4,2,7,5,107,57,1,1,12,13,3,0,2,4,2,1,2,4,6,0,6,0,692,487,1,0,1,5,478,0,0,310,0,0,2,0,2,1,2,3,6,1,3,2,92,2,2,153,5,5,2,0,173,0,0,0,0,0,0,0,0,3,1,6,5
20,3,0.0,945,1,0,1,3,0,1,0,5,2,2,0,2,8,5,102,52,3,1,12,13,2,118,2,4,2,3,4,2,6,0,6,0,761,654,1,0,1,5,675,0,0,571,0,0,2,0,3,1,2,5,6,1,5,2,87,2,3,337,5,5,2,123,125,0,0,0,0,0,0,0,0,7,0,8,4
20,3,75.0,574,1,0,3,0,0,4,0,7,2,2,0,2,4,5,55,4,3,1,13,14,2,81,3,4,2,4,4,4,1,492,6,0,232,185,1,0,1,5,196,0,0,84,0,0,1,0,3,1,3,3,6,0,0,2,40,3,1,22,5,5,2,0,0,0,0,0,0,0,0,0,0,1,1,8,4
20,3,70.0,320,1,0,3,3,0,4,0,12,2,2,0,2,6,3,58,7,3,1,3,3,3,0,3,4,1,4,4,4,1,189,5,115,396,548,1,2,1,5,537,0,0,383,1,0,1,1,3,1,3,4,6,2,3,2,43,2,2,135,5,5,2,55,0,0,0,49,0,0,0,0,0,5,3,8,4
20,3,0.0,160,1,0,0,3,0,0,0,3,1,2,0,2,3,6,50,0,3,1,12,13,3,0,3,4,1,0,0,0,0,0,0,0,0,0,0,4,0,5,53,0,0,13,0,0,1,0,2,1,3,2,6,0,0,6,41,3,1,42,5,2,2,0,0,0,0,0,0,0,0,0,0,6,2,8,4
60,3,107.0,566,1,0,0,3,0,4,0,15,2,2,0,5,7,5,93,42,1,1,6,6,3,0,2,4,2,3,4,4,3,674,6,0,22,115,1,0,1,5,282,237,0,629,1,0,2,1,3,1,2,6,6,1,5,2,78,2,2,230,5,5,2,154,27,0,0,0,0,0,0,0,0,5,4,8,4
30,3,50.0,107,1,0,3,1,0,4,0,3,2,2,0,2,4,7,43,0,3,1,12,13,3,0,1,4,1,4,4,4,4,280,6,0,67,11,1,2,1,5,50,0,0,12,0,0,1,0,2,1,1,3,6,0,0,0,163,0,0,0,0,0,2,94,0,0,0,0,0,0,0,0,0,11,3,8,4
20,3,75.0,539,1,0,3,3,0,4,0,21,2,2,0,2,8,5,107,57,1,1,12,13,2,250,2,4,2,1,4,1,6,0,6,0,765,660,1,0,1,5,678,0,0,575,0,0,2,0,2,1,2,5,6,1,3,2,93,2,3,411,5,5,2,0,37,0,0,0,0,0,0,0,0,1,1,6,5
30,4,40.0,51,1,0,3,3,0,4,0,9,2,2,0,2,4,4,26,0,1,1,0,0,3,0,3,4,0,4,1,4,6,0,6,0,497,140,1,1,0,5,94,0,0,30,0,0,1,0,2,1,3,3,6,0,0,0,124,0,0,0,0,0,0,0,0,34,0,0,0,0,3,0,0,0,2,8,4
30,2,70.0,73,1,0,3,0,0,4,1,7,2,2,0,2,3,6,35,56,1,1,8,8,3,0,3,4,0,4,4,4,5,544,6,0,0,29,1,0,1,5,81,0,0,22,0,0,1,0,3,1,2,4,6,0,0,0,148,0,0,0,0,0,2,0,0,111,0,0,0,0,0,0,0,4,1,8,4
20,3,60.0,159,1,0,3,3,0,4,0,11,2,2,0,2,5,9,83,58,1,1,12,13,3,0,2,2,1,4,4,4,1,641,6,0,93,155,1,0,1,5,110,0,0,35,0,1,1,0,3,1,2,3,6,1,1,2,68,3,1,30,5,5,2,0,0,0,0,0,0,0,3,0,0,9,2,8,4
50,4,60.0,603,1,1,3,3,0,0,0,17,2,2,0,0,6,7,24,0,1,1,3,14,3,0,2,2,0,3,4,4,4,493,6,0,599,566,2,0,1,5,596,369,0,833,0,0,2,0,5,1,3,6,4,2,5,6,8,3,2,198,2,5,2,0,201,0,0,75,0,0,3,3,12,5,2,8,4
60,3,63.0,420,1,0,0,3,0,4,0,8,2,2,0,5,7,5,99,48,3,1,12,13,3,0,3,4,2,3,4,4,6,0,6,0,563,224,1,2,1,5,203,132,0,479,0,0,2,1,3,1,3,6,6,1,5,2,84,1,2,151,5,5,2,0,18,0,0,0,0,0,0,0,0,5,0,8,4
20,3,85.0,541,1,0,3,3,0,4,0,21,2,2,0,2,8,5,107,56,3,1,12,13,4,242,2,4,2,3,2,1,6,0,6,0,740,597,1,0,1,5,598,0,0,455,0,0,2,0,3,1,2,5,6,1,3,2,92,2,3,373,5,5,2,78,33,0,0,0,0,0,0,0,0,11,1,8,4
80,3,55.0,647,1,0,0,3,0,4,0,5,2,2,0,7,5,5,77,26,1,1,8,8,3,0,3,4,1,4,4,1,1,483,6,0,273,208,1,2,1,5,202,0,0,88,0,0,1,0,3,1,3,4,6,0,0,6,62,3,2,240,5,5,2,0,0,0,0,0,0,0,0,0,0,6,0,8,4
20,3,67.0,388,1,0,3,3,0,4,1,7,2,2,0,2,4,6,41,8,1,1,8,8,3,0,3,4,1,4,4,3,1,690,6,0,58,155,1,0,1,5,110,0,0,35,1,0,1,0,2,1,3,1,6,1,3,6,44,3,1,43,2,2,2,0,0,0,0,0,0,0,0,0,0,4,3,8,4
50,4,60.0,202,1,0,3,3,0,0,0,9,2,2,0,0,5,6,41,45,1,1,13,14,3,0,3,4,1,4,4,4,6,0,6,0,502,145,1,0,1,5,99,76,0,314,0,0,1,1,2,1,2,4,6,0,0,6,37,3,1,48,5,5,2,0,53,76,0,0,0,0,3,0,0,6,0,8,4
160,4,24.0,23,1,0,3,3,0,4,0,2,2,2,4,5,5,6,71,20,1,1,6,6,3,206,3,4,1,4,4,4,4,765,6,0,0,121,1,4,1,5,74,99,0,318,0,0,1,1,3,1,3,5,2,0,0,2,56,3,2,133,5,5,2,0,25,0,0,0,0,0,0,0,0,4,3,8,4
20,3,80.0,502,1,0,3,3,0,4,0,14,2,2,0,2,6,5,78,27,1,1,9,10,2,224,3,4,1,3,4,4,1,686,6,0,415,486,1,4,1,5,468,0,0,296,0,1,2,0,2,1,3,4,6,1,5,2,63,2,2,279,5,5,2,0,7,0,0,0,0,0,0,0,0,3,3,8,4
90,3,87.0,445,1,0,0,3,0,4,0,14,1,2,2,2,5,5,74,23,1,1,9,10,2,281,3,4,1,4,4,4,6,0,6,0,751,624,1,4,1,5,626,0,0,493,0,0,2,0,4,2,3,6,6,0,0,6,59,3,2,187,5,5,2,0,161,0,0,0,0,0,0,0,0,10,2,8,4
30,4,153.0,68,1,1,0,0,0,0,1,17,1,2,0,2,4,4,44,0,1,1,13,14,3,0,3,4,1,4,4,4,6,0,6,0,430,80,3,1,0,1,42,0,0,9,0,0,1,0,2,1,1,2,6,0,0,0,145,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,8,4
60,3,95.0,877,1,0,0,3,0,0,0,5,2,2,0,5,7,5,103,52,1,1,12,13,3,0,2,4,2,3,4,4,3,700,6,0,120,212,1,0,1,5,178,285,0,605,1,0,2,1,3,1,2,6,6,0,0,4,88,2,2,174,5,5,2,80,76,0,0,0,0,0,0,0,0,5,0,8,4
20,3,120.0,491,1,0,0,3,0,0,0,5,2,2,0,2,5,7,73,22,3,1,8,8,3,0,3,2,1,4,4,3,5,360,6,0,326,185,1,0,1,5,139,0,0,50,0,0,1,0,3,1,3,3,6,0,0,2,58,2,1,43,5,5,2,0,0,0,0,0,0,0,0,0,0,5,0,8,4
20,3,70.0,312,1,0,3,3,0,4,0,12,2,2,0,2,4,5,72,21,1,1,8,8,3,0,3,4,1,4,4,4,6,0,6,0,525,180,1,4,1,5,143,0,0,53,0,0,1,0,3,1,3,3,6,0,0,6,60,3,4,166,5,5,2,0,0,0,0,0,0,0,2,0,0,5,1,8,4
20,3,66.0,897,1,0,3,3,0,4,0,20,5,2,0,2,6,5,104,54,1,1,12,13,3,0,3,4,2,3,4,4,3,814,6,0,181,351,1,0,1,5,322,0,0,169,1,0,1,0,3,1,2,4,6,0,0,6,90,3,2,240,5,5,2,0,65,0,0,0,0,0,0,0,0,6,2,8,4
60,3,0.0,464,1,0,3,3,0,4,0,5,2,2,0,5,8,5,103,52,1,1,12,13,2,94,2,4,2,3,4,4,6,0,6,0,675,455,1,0,1,5,441,254,0,728,0,0,2,1,3,1,2,5,6,1,3,2,88,2,2,287,5,5,2,118,73,0,0,0,0,0,0,0,0,7,1,8,4
50,3,57.0,230,1,0,3,0,0,4,0,6,2,2,0,0,6,6,32,0,1,1,3,11,3,0,3,4,0,4,4,4,6,0,6,0,546,202,1,2,1,5,368,170,0,624,0,0,1,1,3,1,3,7,6,1,5,6,17,3,2,72,2,2,2,0,0,0,0,0,0,0,0,0,0,2,3,8,4
60,3,85.0,681,1,0,0,3,0,0,0,5,2,2,0,5,7,5,107,56,1,1,12,13,3,0,2,4,2,3,4,4,6,0,6,0,452,102,1,0,1,5,55,163,0,368,0,0,2,1,3,1,2,6,6,1,5,2,92,1,2,133,5,5,2,0,0,0,0,0,0,0,0,0,0,6,1,6,5
30,4,50.0,135,1,0,3,3,0,4,0,17,2,2,0,2,4,4,24,0,3,1,8,8,3,0,3,4,2,4,4,4,1,250,6,0,441,244,1,2,1,1,207,0,0,91,0,0,1,0,2,1,1,3,6,0,0,6,83,3,1,56,5,5,2,0,0,64,0,0,0,0,0,0,0,6,1,8,4
20,3,0.0,1023,1,0,1,3,0,1,0,14,4,2,0,2,7,7,69,53,3,1,3,6,3,0,3,4,1,4,4,4,2,297,5,7,657,587,1,4,1,5,733,0,0,723,0,0,2,0,3,1,3,7,6,1,3,2,54,2,2,188,3,5,2,0,66,0,15,0,0,0,0,0,0,5,0,8,4
20,3,93.0,955,1,0,0,1,0,0,0,23,2,2,0,2,8,5,107,57,1,1,12,13,4,57,2,4,2,1,4,2,3,80,6,0,750,649,1,0,1,5,673,0,0,567,1,0,2,0,3,1,2,5,6,1,3,2,92,1,3,323,5,5,2,0,0,0,0,0,0,0,0,0,0,4,1,6,5
20,3,0.0,977,1,0,2,2,0,4,0,20,2,2,0,2,7,5,99,48,1,1,12,13,3,0,2,4,2,3,4,2,3,1443,6,0,11,550,1,0,1,5,545,0,0,393,1,0,2,0,3,1,2,3,6,1,2,2,84,2,2,194,5,5,2,236,15,0,0,0,0,0,0,0,0,7,1,8,4
70,4,50.0,103,1,2,3,3,0,4,0,17,2,2,0,5,8,5,0,37,1,1,8,8,3,0,3,2,0,4,1,4,4,259,6,0,270,75,4,1,0,5,191,370,6,771,0,0,2,0,4,1,3,6,6,0,0,0,136,0,0,0,0,0,2,0,42,2,0,0,0,0,0,0,0,11,2,8,4
90,3,91.0,742,1,0,3,3,0,4,0,12,0,2,2,5,5,5,70,19,1,1,8,8,2,229,3,4,1,4,4,4,4,500,6,0,467,431,1,4,1,5,471,385,0,818,1,1,2,2,6,2,3,10,6,0,0,6,55,3,4,424,5,5,2,0,0,0,0,0,0,0,0,0,0,7,3,8,4
60,3,70.0,446,1,0,0,3,0,4,0,12,2,2,0,5,6,6,63,12,1,1,6,6,2,208,3,4,1,4,4,4,5,319,6,0,345,180,1,0,1,5,135,235,0,535,0,0,1,1,4,1,3,6,6,1,3,2,48,1,2,173,5,5,2,0,70,0,0,12,0,0,0,0,0,2,2,8,4
